Gene,score,was used in training,link to MGI
1700047I17Rik,-2.0132,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1700047I17Rik
Pou2f2,-2.0132,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pou2f2
Sqstm1,-2.0133,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sqstm1
Zmat4,-2.0135,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Zmat4
Als2cl,-2.0138,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Als2cl
Lrp10,-2.0139,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Lrp10
Ccr5,-2.0142,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ccr5
AL022779,-2.0143,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=AL022779
Zfr,-2.0144,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Zfr
Cntnap4,-2.0148,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cntnap4
Cst13,-2.0148,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cst13
Phc1,-2.0149,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Phc1
Fut11,-2.0151,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fut11
Srd5a2l,-2.0153,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Srd5a2l
1700008G05Rik,-2.0154,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1700008G05Rik
Padi3,-2.0154,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Padi3
Mef2d,-2.0156,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mef2d
mCG22471.2,-2.0156,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=mCG22471.2
Cecr2,-2.0157,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cecr2
Wdr44,-2.016,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Wdr44
Galnt2,-2.0163,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Galnt2
Rgs11,-2.0166,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rgs11
Rnf31,-2.0166,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rnf31
Gzmf,-2.0168,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gzmf
Tgm2,-2.0169,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tgm2
Ralbp1,-2.017,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ralbp1
LOC432713,-2.0172,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC432713
Lcorl,-2.0173,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Lcorl
Maml1,-2.0173,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Maml1
LOC435303,-2.018,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC435303
Lhfpl2,-2.018,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Lhfpl2
A530075A22Rik*,-2.0186,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A530075A22Rik*
4933427D14Rik,-2.019,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4933427D14Rik
Pnoc,-2.0191,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pnoc
Slfnl1,-2.0194,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Slfnl1
Cnksr2,-2.0194,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cnksr2
Gng12,-2.0197,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gng12
Cog3,-2.0204,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cog3
4733401D07Rik*,-2.0205,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4733401D07Rik*
Oip5,-2.0207,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Oip5
Nme7,-2.0208,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Nme7
Myo5b,-2.0209,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Myo5b
Slc2a1,-2.0209,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Slc2a1
Hbp1,-2.021,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Hbp1
AW061290,-2.021,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=AW061290
LOC432674,-2.0211,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC432674
Igsf9,-2.0213,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Igsf9
F730047E07Rik,-2.0214,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=F730047E07Rik
Lect1,-2.0216,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Lect1
Mm.118365,-2.0217,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mm.118365
4930588J15Rik*,-2.0221,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4930588J15Rik*
Lypd6,-2.0221,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Lypd6
Rap2a,-2.0222,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rap2a
Ncf2,-2.0222,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ncf2
Cyp19a1,-2.0224,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cyp19a1
Gmeb2,-2.0224,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gmeb2
Sucnr1,-2.0225,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sucnr1
Klhl6,-2.0232,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Klhl6
LOC432658,-2.0234,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC432658
Foxn2,-2.0234,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Foxn2
LOC241084,-2.0234,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC241084
5830403L16Rik,-2.0235,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=5830403L16Rik
Trf3,-2.0236,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Trf3
LOC329414,-2.0236,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC329414
Mst1r,-2.0237,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mst1r
4933403G14Rik,-2.0237,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4933403G14Rik
Mm.125647,-2.0238,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mm.125647
Igfbp3,-2.0239,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Igfbp3
LOC433114,-2.024,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC433114
Mm.8924,-2.024,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mm.8924
A330008L17Rik,-2.0245,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A330008L17Rik
TC1561993,-2.0248,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=TC1561993
Ampd3,-2.0248,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ampd3
Arl5c,-2.0252,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Arl5c
1810019D21Rik,-2.0253,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1810019D21Rik
2510003E04Rik,-2.0254,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2510003E04Rik
Art1,-2.0255,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Art1
B930007L02Rik,-2.0256,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=B930007L02Rik
Tmem86a,-2.0257,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tmem86a
Slc2a12,-2.0259,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Slc2a12
A230083A21Rik*,-2.026,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A230083A21Rik*
Scrg1,-2.0261,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Scrg1
D16H22S680E,-2.0261,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=D16H22S680E
Satb1,-2.0262,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Satb1
Ldlrad3,-2.0265,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ldlrad3
Rcl1,-2.0266,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rcl1
Grm5,-2.0266,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Grm5
Fibcd1,-2.0266,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fibcd1
Sc4mol,-2.0268,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sc4mol
Smchd1,-2.027,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Smchd1
Lsm11,-2.0273,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Lsm11
Wfdc3,-2.0275,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Wfdc3
Golga7,-2.0276,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Golga7
Gpsm1,-2.028,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gpsm1
Phlpp,-2.0283,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Phlpp
9430020K01Rik,-2.0284,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=9430020K01Rik
Pacs1,-2.0286,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pacs1
LOC435957,-2.0287,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC435957
Morc1,-2.029,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Morc1
Ptcd2,-2.0292,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ptcd2
Glra3,-2.0294,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Glra3
Cacng4,-2.0296,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cacng4
A730026P21Rik*,-2.0299,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A730026P21Rik*
Klk4,-2.0301,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Klk4
Nup35,-2.0303,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Nup35
Mm.185120,-2.0304,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mm.185120
Elk4,-2.0304,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Elk4
Rai16,-2.0305,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rai16
Fcho1,-2.0305,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fcho1
Adarb2,-2.0305,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Adarb2
Nxph4,-2.0307,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Nxph4
Prkacb,-2.0308,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Prkacb
Thrap5,-2.0308,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Thrap5
Trp63,-2.0309,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Trp63
AI852640,-2.031,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=AI852640
Als2cr13,-2.0314,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Als2cr13
Fabp5,-2.0316,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fabp5
Adssl1,-2.0318,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Adssl1
Pxn,-2.0321,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pxn
2310045A20Rik,-2.0322,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2310045A20Rik
Mgat1,-2.0326,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mgat1
Mafg,-2.0326,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mafg
Dedd2,-2.0328,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Dedd2
LOC546041,-2.0328,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC546041
Bcdo2,-2.0329,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Bcdo2
AW822252,-2.0329,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=AW822252
Lrrc34,-2.033,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Lrrc34
A930001M12Rik,-2.0331,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A930001M12Rik
2410089E03Rik,-2.0333,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=2410089E03Rik
A530088H08Rik,-2.0333,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A530088H08Rik
LOC432588,-2.0336,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC432588
Nmb,-2.0336,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Nmb
Dlgap3,-2.0337,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Dlgap3
Abca7,-2.0338,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Abca7
Figf,-2.0338,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Figf
2610301B20Rik,-2.0338,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2610301B20Rik
Cd37,-2.0339,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cd37
Hgfac,-2.0341,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Hgfac
Akap12,-2.0343,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Akap12
Zc3h14,-2.0344,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Zc3h14
Wbp7,-2.0345,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Wbp7
Ids,-2.0346,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ids
Tpr,-2.0346,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tpr
Msl2l1,-2.0347,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Msl2l1
Zswim4,-2.0347,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Zswim4
4930547N16Rik,-2.0349,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4930547N16Rik
Usp47,-2.0349,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Usp47
Serpinb9c,-2.0349,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Serpinb9c
mCG140797,-2.035,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=mCG140797
Gm680,-2.0353,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gm680
Trpv1,-2.0355,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Trpv1
Sfmbt1,-2.0355,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sfmbt1
B230312C02Rik,-2.0357,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=B230312C02Rik
Syn2,-2.0359,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Syn2
Rpl27a,-2.036,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rpl27a
Hist1h1b,-2.036,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Hist1h1b
Mdm1,-2.036,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mdm1
2310051N18Rik,-2.0363,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2310051N18Rik
Mobkl2c,-2.0364,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mobkl2c
F930020C14Rik*,-2.0365,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=F930020C14Rik*
BC043118,-2.0368,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=BC043118
Hp,-2.0368,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Hp
3930402G23Rik,-2.0369,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=3930402G23Rik
Mbtps2,-2.0373,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mbtps2
9330158F14Rik,-2.0378,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=9330158F14Rik
Prox1,-2.0379,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Prox1
4930412F15Rik,-2.0379,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4930412F15Rik
Tmem101,-2.038,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tmem101
C230050L11,-2.038,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=C230050L11
Fdps,-2.0381,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fdps
Pde4c,-2.0385,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pde4c
Cnr1,-2.0389,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Cnr1
Lnx2,-2.0389,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Lnx2
Kcnip3,-2.0391,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Kcnip3
LOC435618,-2.0391,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=LOC435618
Slc45a3,-2.0393,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Slc45a3
Stox2,-2.0398,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Stox2
Chrna7,-2.0399,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Chrna7
6430573F11Rik,-2.0399,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=6430573F11Rik
Wdr73,-2.04,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Wdr73
Dcun1d3,-2.0401,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Dcun1d3
Hey1,-2.0404,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Hey1
Tcfl5,-2.0404,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tcfl5
2310035C23Rik,-2.0406,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=2310035C23Rik
9630013P03Rik*,-2.0409,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=9630013P03Rik*
Anapc11,-2.0415,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Anapc11
Azi1,-2.0417,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Azi1
AU042651,-2.0418,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=AU042651
Cd302,-2.0418,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Cd302
Mchr1,-2.0422,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mchr1
Tmem130,-2.0424,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tmem130
Ampd2,-2.0427,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ampd2
4833439C01Rik*,-2.0428,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4833439C01Rik*
Btnl2,-2.0428,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Btnl2
Zdhhc15,-2.0428,TRUE,http://www.informatics.jax.org/searchtool/Search.do?query=Zdhhc15
4930402E16Rik,-2.043,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4930402E16Rik
Apob,-2.043,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Apob
Gpr149,-2.0435,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gpr149
Suhw4,-2.0436,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Suhw4
Map3k4,-2.0438,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Map3k4
Ppil4,-2.0438,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Ppil4
Rabl4,-2.0438,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Rabl4
Fsd2,-2.0444,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fsd2
Gbe1,-2.0447,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gbe1
Patz,-2.0448,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Patz
Mocs2,-2.0451,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Mocs2
0610010D24Rik,-2.0452,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=0610010D24Rik
Slc37a3,-2.0455,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Slc37a3
Klf12,-2.0455,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Klf12
Sult2a2,-2.0456,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sult2a2
9330185C12Rik,-2.0458,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=9330185C12Rik
4933440M02Rik,-2.0461,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=4933440M02Rik
1110020L19Rik,-2.0464,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=1110020L19Rik
Abca8b,-2.0466,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Abca8b
Sema3f,-2.0468,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Sema3f
B930037F02Rik*,-2.0474,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=B930037F02Rik*
Crybb2,-2.0475,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Crybb2
A530080P10,-2.0475,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=A530080P10
Stub1,-2.0476,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Stub1
Gadd45g,-2.0476,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gadd45g
Inadl,-2.0476,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Inadl
Gabra3,-2.0481,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Gabra3
Traf6,-2.0484,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Traf6
V1ri6,-2.0485,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=V1ri6
Pak6,-2.0485,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Pak6
Fgfr1op2,-2.0486,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Fgfr1op2
Tep1,-2.0486,FALSE,http://www.informatics.jax.org/searchtool/Search.do?query=Tep1
